market_name,date,stringency_index
Mexico,2020-05-12,82.41
Mexico,2020-05-13,82.41
Mexico,2020-05-14,82.41
Mexico,2020-05-15,82.41
Mexico,2020-05-16,82.41
Mexico,2020-05-17,82.41
Mexico,2020-05-18,82.41
Mexico,2020-05-19,82.41
Mexico,2020-05-20,82.41
Mexico,2020-05-21,82.41
Mexico,2020-05-22,82.41
Mexico,2020-05-23,82.41
Mexico,2020-05-24,82.41
Mexico,2020-05-25,82.41
Mexico,2020-05-26,82.41
Mexico,2020-05-27,82.41
Mexico,2020-05-28,82.41
Mexico,2020-05-29,82.41
Mexico,2020-05-30,82.41
Mexico,2020-05-31,82.41
Mexico,2020-06-01,72.69
Mexico,2020-06-02,72.69
Mexico,2020-06-03,72.69
Mexico,2020-06-04,72.69
Mexico,2020-06-05,72.69
Mexico,2020-06-06,72.69
Mexico,2020-06-07,72.69
Mexico,2020-06-08,72.69
Mexico,2020-06-09,72.69
Mexico,2020-06-10,72.69
Mexico,2020-06-11,72.69
Mexico,2020-06-12,70.83
Mexico,2020-06-13,70.83
Mexico,2020-06-14,70.83
Mexico,2020-06-15,70.83
Mexico,2020-06-16,70.83
Mexico,2020-06-17,70.83
Mexico,2020-06-18,70.83
Mexico,2020-06-19,70.83
Mexico,2020-06-20,70.83
Mexico,2020-06-21,70.83
Mexico,2020-06-22,70.83
Mexico,2020-06-23,70.83
Mexico,2020-06-24,70.83
Mexico,2020-06-25,70.83
Mexico,2020-06-26,70.83
Mexico,2020-06-27,70.83
Mexico,2020-06-28,70.83
Mexico,2020-06-29,70.83
Mexico,2020-06-30,70.83
Mexico,2020-07-01,70.83
Mexico,2020-07-02,70.83
Mexico,2020-07-03,70.83
Mexico,2020-07-04,70.83
Mexico,2020-07-05,70.83
Mexico,2020-07-06,70.83
Mexico,2020-07-07,70.83
Mexico,2020-07-08,70.83
Mexico,2020-07-09,70.83
Mexico,2020-07-10,70.83
Mexico,2020-07-11,70.83
Mexico,2020-07-12,70.83
Mexico,2020-07-13,70.83
Mexico,2020-07-14,70.83
Mexico,2020-07-15,70.83
Mexico,2020-07-16,70.83
Mexico,2020-07-17,70.83
Mexico,2020-07-18,70.83
Mexico,2020-07-19,70.83
Mexico,2020-07-20,70.83
Mexico,2020-07-21,70.83
Mexico,2020-07-22,70.83
Mexico,2020-07-23,70.83
Mexico,2020-07-24,70.83
Mexico,2020-07-25,70.83
Mexico,2020-07-26,70.83
Mexico,2020-07-27,70.83
Mexico,2020-07-28,70.83
Mexico,2020-07-29,70.83
Mexico,2020-07-30,70.83
Mexico,2020-07-31,70.83
Mexico,2020-08-01,70.83
Mexico,2020-08-02,70.83
Mexico,2020-08-03,70.83
Mexico,2020-08-04,70.83
Mexico,2020-08-05,70.83
Mexico,2020-08-06,70.83
Mexico,2020-08-07,70.83
Mexico,2020-08-08,70.83
Mexico,2020-08-09,70.83
Mexico,2020-08-10,70.83
Mexico,2020-08-11,70.83
Mexico,2020-08-12,70.83
Mexico,2020-08-13,70.83
Mexico,2020-08-14,70.83
Mexico,2020-08-15,70.83
Mexico,2020-08-16,70.83
Mexico,2020-08-17,70.83
Mexico,2020-08-18,70.83
Mexico,2020-08-19,70.83
Mexico,2020-08-20,74.54
Mexico,2020-08-21,74.54
Mexico,2020-08-22,74.54
Mexico,2020-08-23,74.54
Mexico,2020-08-24,74.54
Mexico,2020-08-25,74.54
Mexico,2020-08-26,74.54
Mexico,2020-08-27,74.54
Mexico,2020-08-28,74.54
Mexico,2020-08-29,74.54
Mexico,2020-08-30,74.54
Mexico,2020-08-31,74.54
Mexico,2020-09-01,74.54
Mexico,2020-09-02,74.54
Mexico,2020-09-03,74.54
Mexico,2020-09-04,74.54
Mexico,2020-09-05,74.54
Mexico,2020-09-06,74.54
Mexico,2020-09-07,74.54
Mexico,2020-09-08,74.54
Mexico,2020-09-09,74.54
Mexico,2020-09-10,74.54
Mexico,2020-09-11,67.13
Mexico,2020-09-12,67.13
Mexico,2020-09-13,67.13
Mexico,2020-09-14,67.13
Mexico,2020-09-15,67.13
Mexico,2020-09-16,67.13
Mexico,2020-09-17,67.13
Mexico,2020-09-18,69.91
Mexico,2020-09-19,69.91
Mexico,2020-09-20,69.91
Mexico,2020-09-21,69.91
Mexico,2020-09-22,73.61
Mexico,2020-09-23,73.61
Mexico,2020-09-24,73.61
Mexico,2020-09-25,73.61
Mexico,2020-09-26,73.61
Mexico,2020-09-27,73.61
Mexico,2020-09-28,73.61
Mexico,2020-09-29,73.61
Mexico,2020-09-30,73.61
Mexico,2020-10-01,73.61
Mexico,2020-10-02,73.61
Mexico,2020-10-03,73.61
Mexico,2020-10-04,73.61
Mexico,2020-10-05,73.61
Mexico,2020-10-06,73.61
Mexico,2020-10-07,73.61
Mexico,2020-10-08,73.61
Mexico,2020-10-09,71.76
Mexico,2020-10-10,71.76
Mexico,2020-10-11,71.76
Mexico,2020-10-12,71.76
Mexico,2020-10-13,71.76
Mexico,2020-10-14,71.76
Mexico,2020-10-15,71.76
Mexico,2020-10-16,71.76
Mexico,2020-10-17,71.76
Mexico,2020-10-18,71.76
Mexico,2020-10-19,71.76
Mexico,2020-10-20,71.76
Mexico,2020-10-21,71.76
Mexico,2020-10-22,71.76
Mexico,2020-10-23,71.76
Mexico,2020-10-24,71.76
Mexico,2020-10-25,71.76
Mexico,2020-10-26,71.76
Mexico,2020-10-27,71.76
Mexico,2020-10-28,71.76
Mexico,2020-10-29,71.76
Mexico,2020-10-30,71.76
Mexico,2020-10-31,71.76
Mexico,2020-11-01,71.76
Mexico,2020-11-02,71.76
Mexico,2020-11-03,71.76
Mexico,2020-11-04,71.76
Mexico,2020-11-05,71.76
Mexico,2020-11-06,71.76
Mexico,2020-11-07,71.76
Mexico,2020-11-08,71.76
Mexico,2020-11-09,71.76
Mexico,2020-11-10,71.76
Mexico,2020-11-11,71.76
Mexico,2020-11-12,71.76
Mexico,2020-11-13,71.76
Mexico,2020-11-14,71.76
Mexico,2020-11-15,71.76
Mexico,2020-11-16,71.76
Mexico,2020-11-17,71.76
Mexico,2020-11-18,71.76
Mexico,2020-11-19,71.76
Mexico,2020-11-20,71.76
Mexico,2020-11-21,71.76
Mexico,2020-11-22,71.76
Mexico,2020-11-23,71.76
Mexico,2020-11-24,71.76
Mexico,2020-11-25,71.76
Mexico,2020-11-26,71.76
Mexico,2020-11-27,71.76
Mexico,2020-11-28,71.76
Mexico,2020-11-29,71.76
Mexico,2020-11-30,71.76
Mexico,2020-12-01,71.76
Mexico,2020-12-02,71.76
Mexico,2020-12-03,71.76
Mexico,2020-12-04,71.76
Mexico,2020-12-05,71.76
Mexico,2020-12-06,71.76
Mexico,2020-12-07,71.76
Mexico,2020-12-08,71.76
Mexico,2020-12-09,71.76
Mexico,2020-12-10,71.76
Mexico,2020-12-11,71.76
Mexico,2020-12-12,71.76
Mexico,2020-12-13,71.76
Mexico,2020-12-14,71.76
Mexico,2020-12-15,71.76
Mexico,2020-12-16,71.76
Mexico,2020-12-17,71.76
Mexico,2020-12-18,71.76
Mexico,2020-12-19,71.76
Mexico,2020-12-20,71.76
Mexico,2020-12-21,71.76
Mexico,2020-12-22,71.76
Mexico,2020-12-23,71.76
Mexico,2020-12-24,71.76
Mexico,2020-12-25,71.76
Mexico,2020-12-26,71.76
Mexico,2020-12-27,71.76
Mexico,2020-12-28,71.76
Mexico,2020-12-29,71.76
Mexico,2020-12-30,71.76
Mexico,2020-12-31,71.76
Mexico,2021-01-01,71.76
Mexico,2021-01-02,71.76
Mexico,2021-01-03,71.76
Mexico,2021-01-04,73.15
Mexico,2021-01-05,73.15
Mexico,2021-01-06,73.15
Mexico,2021-01-07,73.15
Mexico,2021-01-08,73.15
Mexico,2021-01-09,73.15
Mexico,2021-01-10,73.15
Mexico,2021-01-11,73.15
Mexico,2021-01-12,73.15
Mexico,2021-01-13,73.15
Mexico,2021-01-14,73.15
Mexico,2021-01-15,73.15
Mexico,2021-01-16,73.15
Mexico,2021-01-17,73.15
Mexico,2021-01-18,73.15
Mexico,2021-01-19,71.76
Mexico,2021-01-20,71.76
Mexico,2021-01-21,71.76
Mexico,2021-01-22,71.76
Mexico,2021-01-23,71.76
Mexico,2021-01-24,71.76
Mexico,2021-01-25,71.76
Mexico,2021-01-26,71.76
Mexico,2021-01-27,71.76
Mexico,2021-01-28,71.76
Mexico,2021-01-29,71.76
Mexico,2021-01-30,71.76
Mexico,2021-01-31,71.76
Mexico,2021-02-01,71.76
Mexico,2021-02-02,71.76
Mexico,2021-02-03,71.76
Mexico,2021-02-04,71.76
Mexico,2021-02-05,71.76
Mexico,2021-02-06,71.76
Mexico,2021-02-07,71.76
Mexico,2021-02-08,71.76
Mexico,2021-02-09,62.04
Mexico,2021-02-10,62.04
Mexico,2021-02-11,62.04
Mexico,2021-02-12,62.04
Mexico,2021-02-13,62.04
Mexico,2021-02-14,62.04
Mexico,2021-02-15,57.41
Mexico,2021-02-16,57.41
Mexico,2021-02-17,57.41
Mexico,2021-02-18,57.41
Mexico,2021-02-19,57.41
Mexico,2021-02-20,57.41
Mexico,2021-02-21,57.41
Mexico,2021-02-22,57.41
Mexico,2021-02-23,
Mexico,2021-02-24,
United Kingdom,2020-01-31,8.33
United Kingdom,2020-02-01,8.33
United Kingdom,2020-02-02,11.11
United Kingdom,2020-02-03,11.11
United Kingdom,2020-02-04,11.11
United Kingdom,2020-02-05,11.11
United Kingdom,2020-02-06,11.11
United Kingdom,2020-02-07,11.11
United Kingdom,2020-02-08,11.11
United Kingdom,2020-02-09,11.11
United Kingdom,2020-02-10,11.11
United Kingdom,2020-02-11,11.11
United Kingdom,2020-02-12,11.11
United Kingdom,2020-02-13,11.11
United Kingdom,2020-02-14,11.11
United Kingdom,2020-02-15,11.11
United Kingdom,2020-02-16,11.11
United Kingdom,2020-02-17,11.11
United Kingdom,2020-02-18,11.11
United Kingdom,2020-02-19,11.11
United Kingdom,2020-02-20,11.11
United Kingdom,2020-02-21,11.11
United Kingdom,2020-02-22,11.11
United Kingdom,2020-02-23,11.11
United Kingdom,2020-02-24,11.11
United Kingdom,2020-02-25,11.11
United Kingdom,2020-02-26,11.11
United Kingdom,2020-02-27,11.11
United Kingdom,2020-02-28,11.11
United Kingdom,2020-02-29,11.11
United Kingdom,2020-03-01,11.11
United Kingdom,2020-03-02,11.11
United Kingdom,2020-03-03,11.11
United Kingdom,2020-03-04,11.11
United Kingdom,2020-03-05,11.11
United Kingdom,2020-03-06,11.11
United Kingdom,2020-03-07,11.11
United Kingdom,2020-03-08,11.11
United Kingdom,2020-03-09,11.11
United Kingdom,2020-03-10,11.11
United Kingdom,2020-03-11,11.11
United Kingdom,2020-03-12,11.11
United Kingdom,2020-03-13,12.96
United Kingdom,2020-03-14,12.96
United Kingdom,2020-03-15,12.96
United Kingdom,2020-03-16,16.67
United Kingdom,2020-03-17,22.22
United Kingdom,2020-03-18,31.48
United Kingdom,2020-03-19,31.48
United Kingdom,2020-03-20,37.04
United Kingdom,2020-03-21,47.22
United Kingdom,2020-03-22,62.04
United Kingdom,2020-03-23,78.24
United Kingdom,2020-03-24,79.63
United Kingdom,2020-03-25,79.63
United Kingdom,2020-03-26,79.63
United Kingdom,2020-03-27,79.63
United Kingdom,2020-03-28,79.63
United Kingdom,2020-03-29,79.63
United Kingdom,2020-03-30,79.63
United Kingdom,2020-03-31,79.63
United Kingdom,2020-04-01,79.63
United Kingdom,2020-04-02,79.63
United Kingdom,2020-04-03,79.63
United Kingdom,2020-04-04,79.63
United Kingdom,2020-04-05,79.63
United Kingdom,2020-04-06,79.63
United Kingdom,2020-04-07,79.63
United Kingdom,2020-04-08,79.63
United Kingdom,2020-04-09,79.63
United Kingdom,2020-04-10,79.63
United Kingdom,2020-04-11,79.63
United Kingdom,2020-04-12,79.63
United Kingdom,2020-04-13,79.63
United Kingdom,2020-04-14,79.63
United Kingdom,2020-04-15,79.63
United Kingdom,2020-04-16,79.63
United Kingdom,2020-04-17,79.63
United Kingdom,2020-04-18,79.63
United Kingdom,2020-04-19,79.63
United Kingdom,2020-04-20,79.63
United Kingdom,2020-04-21,79.63
United Kingdom,2020-04-22,79.63
United Kingdom,2020-04-23,79.63
United Kingdom,2020-04-24,79.63
United Kingdom,2020-04-25,79.63
United Kingdom,2020-04-26,79.63
United Kingdom,2020-04-27,79.63
United Kingdom,2020-04-28,79.63
United Kingdom,2020-04-29,79.63
United Kingdom,2020-04-30,79.63
United Kingdom,2020-05-01,79.63
United Kingdom,2020-05-02,79.63
United Kingdom,2020-05-03,79.63
United Kingdom,2020-05-04,79.63
United Kingdom,2020-05-05,79.63
United Kingdom,2020-05-06,79.63
United Kingdom,2020-05-07,79.63
United Kingdom,2020-05-08,79.63
United Kingdom,2020-05-09,79.63
United Kingdom,2020-05-10,79.63
United Kingdom,2020-05-11,77.78
United Kingdom,2020-05-12,77.78
United Kingdom,2020-05-13,71.3
United Kingdom,2020-05-14,71.3
United Kingdom,2020-05-15,71.3
United Kingdom,2020-05-16,71.3
United Kingdom,2020-05-17,71.3
United Kingdom,2020-05-18,71.3
United Kingdom,2020-05-19,71.3
United Kingdom,2020-05-20,71.3
United Kingdom,2020-05-21,71.3
United Kingdom,2020-05-22,71.3
United Kingdom,2020-05-23,71.3
United Kingdom,2020-05-24,71.3
United Kingdom,2020-05-25,71.3
United Kingdom,2020-05-26,71.3
United Kingdom,2020-05-27,71.3
United Kingdom,2020-05-28,71.3
United Kingdom,2020-05-29,69.44
United Kingdom,2020-05-30,69.44
United Kingdom,2020-05-31,69.44
United Kingdom,2020-06-01,67.59
United Kingdom,2020-06-02,67.59
United Kingdom,2020-06-03,67.59
United Kingdom,2020-06-04,67.59
United Kingdom,2020-06-05,67.59
United Kingdom,2020-06-06,67.59
United Kingdom,2020-06-07,67.59
United Kingdom,2020-06-08,73.15
United Kingdom,2020-06-09,73.15
United Kingdom,2020-06-10,73.15
United Kingdom,2020-06-11,73.15
United Kingdom,2020-06-12,73.15
United Kingdom,2020-06-13,73.15
United Kingdom,2020-06-14,73.15
United Kingdom,2020-06-15,71.3
United Kingdom,2020-06-16,71.3
United Kingdom,2020-06-17,71.3
United Kingdom,2020-06-18,71.3
United Kingdom,2020-06-19,71.3
United Kingdom,2020-06-20,71.3
United Kingdom,2020-06-21,71.3
United Kingdom,2020-06-22,71.3
United Kingdom,2020-06-23,71.3
United Kingdom,2020-06-24,71.3
United Kingdom,2020-06-25,71.3
United Kingdom,2020-06-26,71.3
United Kingdom,2020-06-27,71.3
United Kingdom,2020-06-28,71.3
United Kingdom,2020-06-29,71.3
United Kingdom,2020-06-30,71.3
United Kingdom,2020-07-01,71.3
United Kingdom,2020-07-02,71.3
United Kingdom,2020-07-03,71.3
United Kingdom,2020-07-04,69.91
United Kingdom,2020-07-05,69.91
United Kingdom,2020-07-06,64.35
United Kingdom,2020-07-07,64.35
United Kingdom,2020-07-08,64.35
United Kingdom,2020-07-09,64.35
United Kingdom,2020-07-10,64.35
United Kingdom,2020-07-11,64.35
United Kingdom,2020-07-12,64.35
United Kingdom,2020-07-13,64.35
United Kingdom,2020-07-14,64.35
United Kingdom,2020-07-15,64.35
United Kingdom,2020-07-16,64.35
United Kingdom,2020-07-17,64.35
United Kingdom,2020-07-18,64.35
United Kingdom,2020-07-19,64.35
United Kingdom,2020-07-20,64.35
United Kingdom,2020-07-21,64.35
United Kingdom,2020-07-22,64.35
United Kingdom,2020-07-23,64.35
United Kingdom,2020-07-24,64.35
United Kingdom,2020-07-25,64.35
United Kingdom,2020-07-26,64.35
United Kingdom,2020-07-27,64.35
United Kingdom,2020-07-28,64.35
United Kingdom,2020-07-29,64.35
United Kingdom,2020-07-30,64.35
United Kingdom,2020-07-31,64.35
United Kingdom,2020-08-01,69.91
United Kingdom,2020-08-02,69.91
United Kingdom,2020-08-03,69.91
United Kingdom,2020-08-04,69.91
United Kingdom,2020-08-05,69.91
United Kingdom,2020-08-06,69.91
United Kingdom,2020-08-07,69.91
United Kingdom,2020-08-08,69.91
United Kingdom,2020-08-09,69.91
United Kingdom,2020-08-10,69.91
United Kingdom,2020-08-11,69.91
United Kingdom,2020-08-12,69.91
United Kingdom,2020-08-13,66.2
United Kingdom,2020-08-14,66.2
United Kingdom,2020-08-15,66.2
United Kingdom,2020-08-16,66.2
United Kingdom,2020-08-17,66.2
United Kingdom,2020-08-18,66.2
United Kingdom,2020-08-19,66.2
United Kingdom,2020-08-20,66.2
United Kingdom,2020-08-21,66.2
United Kingdom,2020-08-22,66.2
United Kingdom,2020-08-23,66.2
United Kingdom,2020-08-24,66.2
United Kingdom,2020-08-25,66.2
United Kingdom,2020-08-26,66.2
United Kingdom,2020-08-27,66.2
United Kingdom,2020-08-28,66.2
United Kingdom,2020-08-29,66.2
United Kingdom,2020-08-30,66.2
United Kingdom,2020-08-31,66.2
United Kingdom,2020-09-01,64.35
United Kingdom,2020-09-02,64.35
United Kingdom,2020-09-03,64.35
United Kingdom,2020-09-04,64.35
United Kingdom,2020-09-05,64.35
United Kingdom,2020-09-06,64.35
United Kingdom,2020-09-07,64.35
United Kingdom,2020-09-08,64.35
United Kingdom,2020-09-09,64.35
United Kingdom,2020-09-10,64.35
United Kingdom,2020-09-11,64.35
United Kingdom,2020-09-12,64.35
United Kingdom,2020-09-13,64.35
United Kingdom,2020-09-14,65.74
United Kingdom,2020-09-15,65.74
United Kingdom,2020-09-16,65.74
United Kingdom,2020-09-17,65.74
United Kingdom,2020-09-18,65.74
United Kingdom,2020-09-19,65.74
United Kingdom,2020-09-20,65.74
United Kingdom,2020-09-21,65.74
United Kingdom,2020-09-22,65.74
United Kingdom,2020-09-23,65.74
United Kingdom,2020-09-24,67.59
United Kingdom,2020-09-25,67.59
United Kingdom,2020-09-26,67.59
United Kingdom,2020-09-27,67.59
United Kingdom,2020-09-28,67.59
United Kingdom,2020-09-29,67.59
United Kingdom,2020-09-30,67.59
United Kingdom,2020-10-01,67.59
United Kingdom,2020-10-02,67.59
United Kingdom,2020-10-03,67.59
United Kingdom,2020-10-04,67.59
United Kingdom,2020-10-05,67.59
United Kingdom,2020-10-06,67.59
United Kingdom,2020-10-07,67.59
United Kingdom,2020-10-08,67.59
United Kingdom,2020-10-09,67.59
United Kingdom,2020-10-10,67.59
United Kingdom,2020-10-11,67.59
United Kingdom,2020-10-12,60.19
United Kingdom,2020-10-13,60.19
United Kingdom,2020-10-14,60.19
United Kingdom,2020-10-15,60.19
United Kingdom,2020-10-16,60.19
United Kingdom,2020-10-17,60.19
United Kingdom,2020-10-18,60.19
United Kingdom,2020-10-19,65.74
United Kingdom,2020-10-20,65.74
United Kingdom,2020-10-21,65.74
United Kingdom,2020-10-22,67.59
United Kingdom,2020-10-23,75.0
United Kingdom,2020-10-24,75.0
United Kingdom,2020-10-25,75.0
United Kingdom,2020-10-26,75.0
United Kingdom,2020-10-27,75.0
United Kingdom,2020-10-28,75.0
United Kingdom,2020-10-29,75.0
United Kingdom,2020-10-30,75.0
United Kingdom,2020-10-31,75.0
United Kingdom,2020-11-01,75.0
United Kingdom,2020-11-02,75.0
United Kingdom,2020-11-03,75.0
United Kingdom,2020-11-04,75.0
United Kingdom,2020-11-05,75.0
United Kingdom,2020-11-06,75.0
United Kingdom,2020-11-07,75.0
United Kingdom,2020-11-08,75.0
United Kingdom,2020-11-09,69.44
United Kingdom,2020-11-10,67.59
United Kingdom,2020-11-11,67.59
United Kingdom,2020-11-12,67.59
United Kingdom,2020-11-13,67.59
United Kingdom,2020-11-14,67.59
United Kingdom,2020-11-15,67.59
United Kingdom,2020-11-16,67.59
United Kingdom,2020-11-17,67.59
United Kingdom,2020-11-18,67.59
United Kingdom,2020-11-19,67.59
United Kingdom,2020-11-20,70.37
United Kingdom,2020-11-21,70.37
United Kingdom,2020-11-22,70.37
United Kingdom,2020-11-23,70.37
United Kingdom,2020-11-24,70.37
United Kingdom,2020-11-25,70.37
United Kingdom,2020-11-26,70.37
United Kingdom,2020-11-27,70.37
United Kingdom,2020-11-28,70.37
United Kingdom,2020-11-29,70.37
United Kingdom,2020-11-30,70.37
United Kingdom,2020-12-01,70.37
United Kingdom,2020-12-02,70.37
United Kingdom,2020-12-03,63.89
United Kingdom,2020-12-04,63.89
United Kingdom,2020-12-05,63.89
United Kingdom,2020-12-06,63.89
United Kingdom,2020-12-07,63.89
United Kingdom,2020-12-08,67.59
United Kingdom,2020-12-09,67.59
United Kingdom,2020-12-10,67.59
United Kingdom,2020-12-11,67.59
United Kingdom,2020-12-12,67.59
United Kingdom,2020-12-13,67.59
United Kingdom,2020-12-14,69.44
United Kingdom,2020-12-15,69.44
United Kingdom,2020-12-16,69.44
United Kingdom,2020-12-17,69.44
United Kingdom,2020-12-18,69.44
United Kingdom,2020-12-19,73.15
United Kingdom,2020-12-20,73.15
United Kingdom,2020-12-21,73.15
United Kingdom,2020-12-22,73.15
United Kingdom,2020-12-23,73.15
United Kingdom,2020-12-24,75.93
United Kingdom,2020-12-25,71.76
United Kingdom,2020-12-26,75.93
United Kingdom,2020-12-27,75.93
United Kingdom,2020-12-28,75.93
United Kingdom,2020-12-29,75.93
United Kingdom,2020-12-30,75.93
United Kingdom,2020-12-31,75.93
United Kingdom,2021-01-01,75.93
United Kingdom,2021-01-02,75.93
United Kingdom,2021-01-03,75.93
United Kingdom,2021-01-04,79.63
United Kingdom,2021-01-05,86.11
United Kingdom,2021-01-06,86.11
United Kingdom,2021-01-07,86.11
United Kingdom,2021-01-08,86.11
United Kingdom,2021-01-09,86.11
United Kingdom,2021-01-10,86.11
United Kingdom,2021-01-11,86.11
United Kingdom,2021-01-12,86.11
United Kingdom,2021-01-13,86.11
United Kingdom,2021-01-14,86.11
United Kingdom,2021-01-15,86.11
United Kingdom,2021-01-16,86.11
United Kingdom,2021-01-17,86.11
United Kingdom,2021-01-18,86.11
United Kingdom,2021-01-19,86.11
United Kingdom,2021-01-20,86.11
United Kingdom,2021-01-21,86.11
United Kingdom,2021-01-22,86.11
United Kingdom,2021-01-23,86.11
United Kingdom,2021-01-24,86.11
United Kingdom,2021-01-25,86.11
United Kingdom,2021-01-26,86.11
United Kingdom,2021-01-27,86.11
United Kingdom,2021-01-28,86.11
United Kingdom,2021-01-29,86.11
United Kingdom,2021-01-30,86.11
United Kingdom,2021-01-31,86.11
United Kingdom,2021-02-01,86.11
United Kingdom,2021-02-02,86.11
United Kingdom,2021-02-03,86.11
United Kingdom,2021-02-04,86.11
United Kingdom,2021-02-05,86.11
United Kingdom,2021-02-06,86.11
United Kingdom,2021-02-07,86.11
United Kingdom,2021-02-08,86.11
United Kingdom,2021-02-09,86.11
United Kingdom,2021-02-10,86.11
United Kingdom,2021-02-11,86.11
United Kingdom,2021-02-12,86.11
United Kingdom,2021-02-13,86.11
United Kingdom,2021-02-14,86.11
United Kingdom,2021-02-15,86.11
United Kingdom,2021-02-16,86.11
United Kingdom,2021-02-17,86.11
United Kingdom,2021-02-18,86.11
United Kingdom,2021-02-19,86.11
United Kingdom,2021-02-20,86.11
United Kingdom,2021-02-21,86.11
United Kingdom,2021-02-22,86.11
United Kingdom,2021-02-23,
United Kingdom,2021-02-24,
United States,2020-01-22,0.0
United States,2020-01-23,0.0
United States,2020-01-24,0.0
United States,2020-01-25,0.0
United States,2020-01-26,0.0
United States,2020-01-27,0.0
United States,2020-01-28,0.0
United States,2020-01-29,0.0
United States,2020-01-30,0.0
United States,2020-01-31,0.0
United States,2020-02-01,0.0
United States,2020-02-02,5.56
United States,2020-02-03,5.56
United States,2020-02-04,5.56
United States,2020-02-05,5.56
United States,2020-02-06,5.56
United States,2020-02-07,5.56
United States,2020-02-08,5.56
United States,2020-02-09,5.56
United States,2020-02-10,5.56
United States,2020-02-11,5.56
United States,2020-02-12,5.56
United States,2020-02-13,5.56
United States,2020-02-14,5.56
United States,2020-02-15,5.56
United States,2020-02-16,5.56
United States,2020-02-17,5.56
United States,2020-02-18,5.56
United States,2020-02-19,5.56
United States,2020-02-20,5.56
United States,2020-02-21,5.56
United States,2020-02-22,5.56
United States,2020-02-23,5.56
United States,2020-02-24,5.56
United States,2020-02-25,5.56
United States,2020-02-26,5.56
United States,2020-02-27,5.56
United States,2020-02-28,5.56
United States,2020-02-29,5.56
United States,2020-03-01,8.33
United States,2020-03-02,11.11
United States,2020-03-03,11.11
United States,2020-03-04,11.11
United States,2020-03-05,20.37
United States,2020-03-06,20.37
United States,2020-03-07,20.37
United States,2020-03-08,20.37
United States,2020-03-09,20.37
United States,2020-03-10,20.37
United States,2020-03-11,21.76
United States,2020-03-12,30.09
United States,2020-03-13,30.09
United States,2020-03-14,35.65
United States,2020-03-15,41.2
United States,2020-03-16,52.31
United States,2020-03-17,55.09
United States,2020-03-18,55.09
United States,2020-03-19,67.13
United States,2020-03-20,67.13
United States,2020-03-21,72.69
United States,2020-03-22,72.69
United States,2020-03-23,72.69
United States,2020-03-24,72.69
United States,2020-03-25,72.69
United States,2020-03-26,72.69
United States,2020-03-27,72.69
United States,2020-03-28,72.69
United States,2020-03-29,72.69
United States,2020-03-30,72.69
United States,2020-03-31,72.69
United States,2020-04-01,72.69
United States,2020-04-02,72.69
United States,2020-04-03,72.69
United States,2020-04-04,72.69
United States,2020-04-05,72.69
United States,2020-04-06,72.69
United States,2020-04-07,72.69
United States,2020-04-08,72.69
United States,2020-04-09,72.69
United States,2020-04-10,72.69
United States,2020-04-11,72.69
United States,2020-04-12,72.69
United States,2020-04-13,72.69
United States,2020-04-14,72.69
United States,2020-04-15,72.69
United States,2020-04-16,72.69
United States,2020-04-17,72.69
United States,2020-04-18,72.69
United States,2020-04-19,72.69
United States,2020-04-20,72.69
United States,2020-04-21,72.69
United States,2020-04-22,72.69
United States,2020-04-23,72.69
United States,2020-04-24,72.69
United States,2020-04-25,72.69
United States,2020-04-26,72.69
United States,2020-04-27,72.69
United States,2020-04-28,72.69
United States,2020-04-29,72.69
United States,2020-04-30,72.69
United States,2020-05-01,72.69
United States,2020-05-02,72.69
United States,2020-05-03,72.69
United States,2020-05-04,72.69
United States,2020-05-05,72.69
United States,2020-05-06,72.69
United States,2020-05-07,72.69
United States,2020-05-08,72.69
United States,2020-05-09,72.69
United States,2020-05-10,72.69
United States,2020-05-11,72.69
United States,2020-05-12,72.69
United States,2020-05-13,72.69
United States,2020-05-14,72.69
United States,2020-05-15,72.69
United States,2020-05-16,72.69
United States,2020-05-17,72.69
United States,2020-05-18,72.69
United States,2020-05-19,72.69
United States,2020-05-20,72.69
United States,2020-05-21,72.69
United States,2020-05-22,72.69
United States,2020-05-23,72.69
United States,2020-05-24,72.69
United States,2020-05-25,72.69
United States,2020-05-26,72.69
United States,2020-05-27,72.69
United States,2020-05-28,72.69
United States,2020-05-29,72.69
United States,2020-05-30,72.69
United States,2020-05-31,72.69
United States,2020-06-01,72.69
United States,2020-06-02,72.69
United States,2020-06-03,72.69
United States,2020-06-04,72.69
United States,2020-06-05,72.69
United States,2020-06-06,72.69
United States,2020-06-07,72.69
United States,2020-06-08,72.69
United States,2020-06-09,72.69
United States,2020-06-10,72.69
United States,2020-06-11,72.69
United States,2020-06-12,72.69
United States,2020-06-13,72.69
United States,2020-06-14,72.69
United States,2020-06-15,68.98
United States,2020-06-16,68.98
United States,2020-06-17,68.98
United States,2020-06-18,68.98
United States,2020-06-19,68.98
United States,2020-06-20,68.98
United States,2020-06-21,68.98
United States,2020-06-22,68.98
United States,2020-06-23,68.98
United States,2020-06-24,68.98
United States,2020-06-25,68.98
United States,2020-06-26,68.98
United States,2020-06-27,68.98
United States,2020-06-28,68.98
United States,2020-06-29,68.98
United States,2020-06-30,68.98
United States,2020-07-01,68.98
United States,2020-07-02,68.98
United States,2020-07-03,68.98
United States,2020-07-04,68.98
United States,2020-07-05,68.98
United States,2020-07-06,68.98
